sku,period,abc_class,model_used,forecast,baseline_forecast
SKU_0029,2027-08,C,MovingAverageForecaster,726,770
SKU_0029,2027-09,C,MovingAverageForecaster,726,770
SKU_0029,2027-10,C,MovingAverageForecaster,726,770
SKU_0029,2027-11,C,MovingAverageForecaster,726,770
SKU_0029,2027-12,C,MovingAverageForecaster,726,770
SKU_0029,2028-01,C,MovingAverageForecaster,726,770
SKU_0029,2028-02,C,MovingAverageForecaster,726,770
SKU_0029,2028-03,C,MovingAverageForecaster,726,770
SKU_0029,2028-04,C,MovingAverageForecaster,726,770
SKU_0029,2028-05,C,MovingAverageForecaster,726,770
SKU_0029,2028-06,C,MovingAverageForecaster,726,770
SKU_0029,2028-07,C,MovingAverageForecaster,726,770
SKU_0029,2028-08,C,MovingAverageForecaster,726,770
SKU_0029,2028-09,C,MovingAverageForecaster,726,770
SKU_0029,2028-10,C,MovingAverageForecaster,726,770
SKU_0029,2028-11,C,MovingAverageForecaster,726,770
SKU_0029,2028-12,C,MovingAverageForecaster,726,770
SKU_0030,2026-01,A,HoltWintersForecaster,680,734
SKU_0030,2026-02,A,HoltWintersForecaster,612,734
SKU_0030,2026-03,A,HoltWintersForecaster,604,734
SKU_0030,2026-04,A,HoltWintersForecaster,774,734
SKU_0030,2026-05,A,HoltWintersForecaster,902,734
SKU_0030,2026-06,A,HoltWintersForecaster,888,734
SKU_0030,2026-07,A,HoltWintersForecaster,893,734
SKU_0030,2026-08,A,HoltWintersForecaster,966,734
SKU_0030,2026-09,A,HoltWintersForecaster,1024,734
SKU_0030,2026-10,A,HoltWintersForecaster,918,734
SKU_0030,2026-11,A,HoltWintersForecaster,873,734
SKU_0030,2026-12,A,HoltWintersForecaster,815,734
SKU_0030,2027-01,A,HoltWintersForecaster,806,734
SKU_0030,2027-02,A,HoltWintersForecaster,737,734
SKU_0030,2027-03,A,HoltWintersForecaster,729,734
SKU_0030,2027-04,A,HoltWintersForecaster,899,734
SKU_0030,2027-05,A,HoltWintersForecaster,1028,734
SKU_0030,2027-06,A,HoltWintersForecaster,1013,734
SKU_0030,2027-07,A,HoltWintersForecaster,1018,734
SKU_0030,2027-08,A,HoltWintersForecaster,1091,734
SKU_0030,2027-09,A,HoltWintersForecaster,1149,734
SKU_0030,2027-10,A,HoltWintersForecaster,1043,734
SKU_0030,2027-11,A,HoltWintersForecaster,998,734
SKU_0030,2027-12,A,HoltWintersForecaster,940,734
SKU_0030,2028-01,A,HoltWintersForecaster,931,734
SKU_0030,2028-02,A,HoltWintersForecaster,862,734
SKU_0030,2028-03,A,HoltWintersForecaster,854,734
SKU_0030,2028-04,A,HoltWintersForecaster,1024,734
SKU_0030,2028-05,A,HoltWintersForecaster,1153,734
SKU_0030,2028-06,A,HoltWintersForecaster,1138,734
SKU_0030,2028-07,A,HoltWintersForecaster,1144,734
SKU_0030,2028-08,A,HoltWintersForecaster,1217,734
SKU_0030,2028-09,A,HoltWintersForecaster,1274,734
SKU_0030,2028-10,A,HoltWintersForecaster,1168,734
SKU_0030,2028-11,A,HoltWintersForecaster,1123,734
SKU_0030,2028-12,A,HoltWintersForecaster,1065,734
SKU_0031,2026-01,B,SESForecaster,0,0
SKU_0031,2026-02,B,SESForecaster,0,0
SKU_0031,2026-03,B,SESForecaster,0,0
SKU_0031,2026-04,B,SESForecaster,0,0
SKU_0031,2026-05,B,SESForecaster,0,0
SKU_0031,2026-06,B,SESForecaster,0,0
SKU_0031,2026-07,B,SESForecaster,0,0
SKU_0031,2026-08,B,SESForecaster,0,0
SKU_0031,2026-09,B,SESForecaster,0,0
SKU_0031,2026-10,B,SESForecaster,0,0
SKU_0031,2026-11,B,SESForecaster,0,0
SKU_0031,2026-12,B,SESForecaster,0,0
SKU_0031,2027-01,B,SESForecaster,0,0
SKU_0031,2027-02,B,SESForecaster,0,0
SKU_0031,2027-03,B,SESForecaster,0,0
SKU_0031,2027-04,B,SESForecaster,0,0
SKU_0031,2027-05,B,SESForecaster,0,0
SKU_0031,2027-06,B,SESForecaster,0,0
SKU_0031,2027-07,B,SESForecaster,0,0
SKU_0031,2027-08,B,SESForecaster,0,0
SKU_0031,2027-09,B,SESForecaster,0,0
SKU_0031,2027-10,B,SESForecaster,0,0
SKU_0031,2027-11,B,SESForecaster,0,0
SKU_0031,2027-12,B,SESForecaster,0,0
SKU_0031,2028-01,B,SESForecaster,0,0
SKU_0031,2028-02,B,SESForecaster,0,0
SKU_0031,2028-03,B,SESForecaster,0,0
SKU_0031,2028-04,B,SESForecaster,0,0
SKU_0031,2028-05,B,SESForecaster,0,0
SKU_0031,2028-06,B,SESForecaster,0,0
SKU_0031,2028-07,B,SESForecaster,0,0
SKU_0031,2028-08,B,SESForecaster,0,0
SKU_0031,2028-09,B,SESForecaster,0,0
SKU_0031,2028-10,B,SESForecaster,0,0
SKU_0031,2028-11,B,SESForecaster,0,0
SKU_0031,2028-12,B,SESForecaster,0,0
SKU_0032,2026-01,C,MovingAverageForecaster,1879,1895
SKU_0032,2026-02,C,MovingAverageForecaster,1893,1895
SKU_0032,2026-03,C,MovingAverageForecaster,1889,1895
SKU_0032,2026-04,C,MovingAverageForecaster,1887,1895
SKU_0032,2026-05,C,MovingAverageForecaster,1890,1895
SKU_0032,2026-06,C,MovingAverageForecaster,1889,1895
SKU_0032,2026-07,C,MovingAverageForecaster,1888,1895
SKU_0032,2026-08,C,MovingAverageForecaster,1889,1895
SKU_0032,2026-09,C,MovingAverageForecaster,1889,1895
SKU_0032,2026-10,C,MovingAverageForecaster,1889,1895
SKU_0032,2026-11,C,MovingAverageForecaster,1889,1895
SKU_0032,2026-12,C,MovingAverageForecaster,1889,1895
SKU_0032,2027-01,C,MovingAverageForecaster,1889,1895
SKU_0032,2027-02,C,MovingAverageForecaster,1889,1895
SKU_0032,2027-03,C,MovingAverageForecaster,1889,1895
SKU_0032,2027-04,C,MovingAverageForecaster,1889,1895
SKU_0032,2027-05,C,MovingAverageForecaster,1889,1895
SKU_0032,2027-06,C,MovingAverageForecaster,1889,1895
SKU_0032,2027-07,C,MovingAverageForecaster,1889,1895
SKU_0032,2027-08,C,MovingAverageForecaster,1889,1895
SKU_0032,2027-09,C,MovingAverageForecaster,1889,1895
SKU_0032,2027-10,C,MovingAverageForecaster,1889,1895
SKU_0032,2027-11,C,MovingAverageForecaster,1889,1895
SKU_0032,2027-12,C,MovingAverageForecaster,1889,1895
SKU_0032,2028-01,C,MovingAverageForecaster,1889,1895
SKU_0032,2028-02,C,MovingAverageForecaster,1889,1895
SKU_0032,2028-03,C,MovingAverageForecaster,1889,1895
SKU_0032,2028-04,C,MovingAverageForecaster,1889,1895
SKU_0032,2028-05,C,MovingAverageForecaster,1889,1895
SKU_0032,2028-06,C,MovingAverageForecaster,1889,1895
SKU_0032,2028-07,C,MovingAverageForecaster,1889,1895
SKU_0032,2028-08,C,MovingAverageForecaster,1889,1895
SKU_0032,2028-09,C,MovingAverageForecaster,1889,1895
SKU_0032,2028-10,C,MovingAverageForecaster,1889,1895
SKU_0032,2028-11,C,MovingAverageForecaster,1889,1895
SKU_0032,2028-12,C,MovingAverageForecaster,1889,1895
SKU_0033,2026-01,A,HoltWintersForecaster,0,5
SKU_0033,2026-02,A,HoltWintersForecaster,0,5
SKU_0033,2026-03,A,HoltWintersForecaster,0,5
SKU_0033,2026-04,A,HoltWintersForecaster,0,5
SKU_0033,2026-05,A,HoltWintersForecaster,0,5
SKU_0033,2026-06,A,HoltWintersForecaster,0,5
SKU_0033,2026-07,A,HoltWintersForecaster,0,5
SKU_0033,2026-08,A,HoltWintersForecaster,0,5
SKU_0033,2026-09,A,HoltWintersForecaster,0,5
SKU_0033,2026-10,A,HoltWintersForecaster,0,5
SKU_0033,2026-11,A,HoltWintersForecaster,0,5
SKU_0033,2026-12,A,HoltWintersForecaster,0,5
SKU_0033,2027-01,A,HoltWintersForecaster,0,5
SKU_0033,2027-02,A,HoltWintersForecaster,0,5
SKU_0033,2027-03,A,HoltWintersForecaster,0,5
SKU_0033,2027-04,A,HoltWintersForecaster,0,5
SKU_0033,2027-05,A,HoltWintersForecaster,0,5
SKU_0033,2027-06,A,HoltWintersForecaster,0,5
SKU_0033,2027-07,A,HoltWintersForecaster,0,5
SKU_0033,2027-08,A,HoltWintersForecaster,0,5
SKU_0033,2027-09,A,HoltWintersForecaster,0,5
SKU_0033,2027-10,A,HoltWintersForecaster,0,5
SKU_0033,2027-11,A,HoltWintersForecaster,0,5
SKU_0033,2027-12,A,HoltWintersForecaster,0,5
SKU_0033,2028-01,A,HoltWintersForecaster,0,5
SKU_0033,2028-02,A,HoltWintersForecaster,0,5
SKU_0033,2028-03,A,HoltWintersForecaster,0,5
SKU_0033,2028-04,A,HoltWintersForecaster,0,5
SKU_0033,2028-05,A,HoltWintersForecaster,0,5
SKU_0033,2028-06,A,HoltWintersForecaster,0,5
SKU_0033,2028-07,A,HoltWintersForecaster,0,5
SKU_0033,2028-08,A,HoltWintersForecaster,0,5
SKU_0033,2028-09,A,HoltWintersForecaster,0,5
SKU_0033,2028-10,A,HoltWintersForecaster,0,5
SKU_0033,2028-11,A,HoltWintersForecaster,0,5
SKU_0033,2028-12,A,HoltWintersForecaster,0,5
SKU_0034,2026-01,B,SESForecaster,1365,1365
SKU_0034,2026-02,B,SESForecaster,1365,1365
SKU_0034,2026-03,B,SESForecaster,1365,1365
SKU_0034,2026-04,B,SESForecaster,1365,1365
SKU_0034,2026-05,B,SESForecaster,1365,1365
SKU_0034,2026-06,B,SESForecaster,1365,1365
SKU_0034,2026-07,B,SESForecaster,1365,1365
SKU_0034,2026-08,B,SESForecaster,1365,1365
SKU_0034,2026-09,B,SESForecaster,1365,1365
SKU_0034,2026-10,B,SESForecaster,1365,1365
SKU_0034,2026-11,B,SESForecaster,1365,1365
SKU_0034,2026-12,B,SESForecaster,1365,1365
SKU_0034,2027-01,B,SESForecaster,1365,1365
SKU_0034,2027-02,B,SESForecaster,1365,1365
SKU_0034,2027-03,B,SESForecaster,1365,1365
SKU_0034,2027-04,B,SESForecaster,1365,1365
SKU_0034,2027-05,B,SESForecaster,1365,1365
SKU_0034,2027-06,B,SESForecaster,1365,1365
SKU_0034,2027-07,B,SESForecaster,1365,1365
SKU_0034,2027-08,B,SESForecaster,1365,1365
SKU_0034,2027-09,B,SESForecaster,1365,1365
SKU_0034,2027-10,B,SESForecaster,1365,1365
SKU_0034,2027-11,B,SESForecaster,1365,1365
SKU_0034,2027-12,B,SESForecaster,1365,1365
SKU_0034,2028-01,B,SESForecaster,1365,1365
SKU_0034,2028-02,B,SESForecaster,1365,1365
SKU_0034,2028-03,B,SESForecaster,1365,1365
SKU_0034,2028-04,B,SESForecaster,1365,1365
SKU_0034,2028-05,B,SESForecaster,1365,1365
SKU_0034,2028-06,B,SESForecaster,1365,1365
SKU_0034,2028-07,B,SESForecaster,1365,1365
SKU_0034,2028-08,B,SESForecaster,1365,1365
SKU_0034,2028-09,B,SESForecaster,1365,1365
SKU_0034,2028-10,B,SESForecaster,1365,1365
SKU_0034,2028-11,B,SESForecaster,1365,1365
SKU_0034,2028-12,B,SESForecaster,1365,1365
SKU_0035,2026-01,C,MovingAverageForecaster,363,318
SKU_0035,2026-02,C,MovingAverageForecaster,365,318
SKU_0035,2026-03,C,MovingAverageForecaster,349,318
SKU_0035,2026-04,C,MovingAverageForecaster,359,318
SKU_0035,2026-05,C,MovingAverageForecaster,357,318
SKU_0035,2026-06,C,MovingAverageForecaster,355,318
SKU_0035,2026-07,C,MovingAverageForecaster,357,318
SKU_0035,2026-08,C,MovingAverageForecaster,356,318
SKU_0035,2026-09,C,MovingAverageForecaster,356,318
SKU_0035,2026-10,C,MovingAverageForecaster,356,318
SKU_0035,2026-11,C,MovingAverageForecaster,356,318
SKU_0035,2026-12,C,MovingAverageForecaster,356,318
SKU_0035,2027-01,C,MovingAverageForecaster,356,318
SKU_0035,2027-02,C,MovingAverageForecaster,356,318
SKU_0035,2027-03,C,MovingAverageForecaster,356,318
SKU_0035,2027-04,C,MovingAverageForecaster,356,318
SKU_0035,2027-05,C,MovingAverageForecaster,356,318
SKU_0035,2027-06,C,MovingAverageForecaster,356,318
SKU_0035,2027-07,C,MovingAverageForecaster,356,318
SKU_0035,2027-08,C,MovingAverageForecaster,356,318
SKU_0035,2027-09,C,MovingAverageForecaster,356,318
SKU_0035,2027-10,C,MovingAverageForecaster,356,318
SKU_0035,2027-11,C,MovingAverageForecaster,356,318
SKU_0035,2027-12,C,MovingAverageForecaster,356,318
SKU_0035,2028-01,C,MovingAverageForecaster,356,318
SKU_0035,2028-02,C,MovingAverageForecaster,356,318
SKU_0035,2028-03,C,MovingAverageForecaster,356,318
SKU_0035,2028-04,C,MovingAverageForecaster,356,318
SKU_0035,2028-05,C,MovingAverageForecaster,356,318
SKU_0035,2028-06,C,MovingAverageForecaster,356,318
SKU_0035,2028-07,C,MovingAverageForecaster,356,318
SKU_0035,2028-08,C,MovingAverageForecaster,356,318
SKU_0035,2028-09,C,MovingAverageForecaster,356,318
SKU_0035,2028-10,C,MovingAverageForecaster,356,318
SKU_0035,2028-11,C,MovingAverageForecaster,356,318
SKU_0035,2028-12,C,MovingAverageForecaster,356,318
SKU_0036,2026-01,A,HoltWintersForecaster,338,304
SKU_0036,2026-02,A,HoltWintersForecaster,483,304
SKU_0036,2026-03,A,HoltWintersForecaster,427,304
SKU_0036,2026-04,A,HoltWintersForecaster,466,304
SKU_0036,2026-05,A,HoltWintersForecaster,504,304
SKU_0036,2026-06,A,HoltWintersForecaster,477,304
SKU_0036,2026-07,A,HoltWintersForecaster,402,304
SKU_0036,2026-08,A,HoltWintersForecaster,360,304
SKU_0036,2026-09,A,HoltWintersForecaster,328,304
SKU_0036,2026-10,A,HoltWintersForecaster,264,304
SKU_0036,2026-11,A,HoltWintersForecaster,218,304
SKU_0036,2026-12,A,HoltWintersForecaster,231,304
SKU_0036,2027-01,A,HoltWintersForecaster,267,304
SKU_0036,2027-02,A,HoltWintersForecaster,412,304
SKU_0036,2027-03,A,HoltWintersForecaster,356,304
SKU_0036,2027-04,A,HoltWintersForecaster,395,304
SKU_0036,2027-05,A,HoltWintersForecaster,433,304
SKU_0036,2027-06,A,HoltWintersForecaster,407,304
SKU_0036,2027-07,A,HoltWintersForecaster,332,304
SKU_0036,2027-08,A,HoltWintersForecaster,290,304
SKU_0036,2027-09,A,HoltWintersForecaster,257,304
SKU_0036,2027-10,A,HoltWintersForecaster,193,304
SKU_0036,2027-11,A,HoltWintersForecaster,148,304
SKU_0036,2027-12,A,HoltWintersForecaster,161,304
SKU_0036,2028-01,A,HoltWintersForecaster,197,304
SKU_0036,2028-02,A,HoltWintersForecaster,342,304
SKU_0036,2028-03,A,HoltWintersForecaster,286,304
SKU_0036,2028-04,A,HoltWintersForecaster,325,304
SKU_0036,2028-05,A,HoltWintersForecaster,362,304
SKU_0036,2028-06,A,HoltWintersForecaster,336,304
SKU_0036,2028-07,A,HoltWintersForecaster,261,304
SKU_0036,2028-08,A,HoltWintersForecaster,219,304
SKU_0036,2028-09,A,HoltWintersForecaster,187,304
SKU_0036,2028-10,A,HoltWintersForecaster,123,304
SKU_0036,2028-11,A,HoltWintersForecaster,77,304
SKU_0036,2028-12,A,HoltWintersForecaster,90,304
SKU_0037,2026-01,B,SESForecaster,321,379
SKU_0037,2026-02,B,SESForecaster,321,379
SKU_0037,2026-03,B,SESForecaster,321,379
SKU_0037,2026-04,B,SESForecaster,321,379
SKU_0037,2026-05,B,SESForecaster,321,379
SKU_0037,2026-06,B,SESForecaster,321,379
SKU_0037,2026-07,B,SESForecaster,321,379
SKU_0037,2026-08,B,SESForecaster,321,379
SKU_0037,2026-09,B,SESForecaster,321,379
SKU_0037,2026-10,B,SESForecaster,321,379
SKU_0037,2026-11,B,SESForecaster,321,379
SKU_0037,2026-12,B,SESForecaster,321,379
SKU_0037,2027-01,B,SESForecaster,321,379
SKU_0037,2027-02,B,SESForecaster,321,379
SKU_0037,2027-03,B,SESForecaster,321,379
SKU_0037,2027-04,B,SESForecaster,321,379
SKU_0037,2027-05,B,SESForecaster,321,379
SKU_0037,2027-06,B,SESForecaster,321,379
SKU_0037,2027-07,B,SESForecaster,321,379
SKU_0037,2027-08,B,SESForecaster,321,379
SKU_0037,2027-09,B,SESForecaster,321,379
SKU_0037,2027-10,B,SESForecaster,321,379
SKU_0037,2027-11,B,SESForecaster,321,379
SKU_0037,2027-12,B,SESForecaster,321,379
SKU_0037,2028-01,B,SESForecaster,321,379
SKU_0037,2028-02,B,SESForecaster,321,379
SKU_0037,2028-03,B,SESForecaster,321,379
SKU_0037,2028-04,B,SESForecaster,321,379
SKU_0037,2028-05,B,SESForecaster,321,379
SKU_0037,2028-06,B,SESForecaster,321,379
SKU_0037,2028-07,B,SESForecaster,321,379
SKU_0037,2028-08,B,SESForecaster,321,379
SKU_0037,2028-09,B,SESForecaster,321,379
SKU_0037,2028-10,B,SESForecaster,321,379
SKU_0037,2028-11,B,SESForecaster,321,379
SKU_0037,2028-12,B,SESForecaster,321,379
SKU_0038,2026-01,C,MovingAverageForecaster,1,1
SKU_0038,2026-02,C,MovingAverageForecaster,1,1
SKU_0038,2026-03,C,MovingAverageForecaster,1,1
SKU_0038,2026-04,C,MovingAverageForecaster,1,1
SKU_0038,2026-05,C,MovingAverageForecaster,1,1
SKU_0038,2026-06,C,MovingAverageForecaster,1,1
SKU_0038,2026-07,C,MovingAverageForecaster,1,1
SKU_0038,2026-08,C,MovingAverageForecaster,1,1
SKU_0038,2026-09,C,MovingAverageForecaster,1,1
SKU_0038,2026-10,C,MovingAverageForecaster,1,1
SKU_0038,2026-11,C,MovingAverageForecaster,1,1
SKU_0038,2026-12,C,MovingAverageForecaster,1,1
SKU_0038,2027-01,C,MovingAverageForecaster,1,1
SKU_0038,2027-02,C,MovingAverageForecaster,1,1
SKU_0038,2027-03,C,MovingAverageForecaster,1,1
SKU_0038,2027-04,C,MovingAverageForecaster,1,1
SKU_0038,2027-05,C,MovingAverageForecaster,1,1
SKU_0038,2027-06,C,MovingAverageForecaster,1,1
SKU_0038,2027-07,C,MovingAverageForecaster,1,1
SKU_0038,2027-08,C,MovingAverageForecaster,1,1
SKU_0038,2027-09,C,MovingAverageForecaster,1,1
SKU_0038,2027-10,C,MovingAverageForecaster,1,1
SKU_0038,2027-11,C,MovingAverageForecaster,1,1
SKU_0038,2027-12,C,MovingAverageForecaster,1,1
SKU_0038,2028-01,C,MovingAverageForecaster,1,1
SKU_0038,2028-02,C,MovingAverageForecaster,1,1
SKU_0038,2028-03,C,MovingAverageForecaster,1,1
SKU_0038,2028-04,C,MovingAverageForecaster,1,1
SKU_0038,2028-05,C,MovingAverageForecaster,1,1
SKU_0038,2028-06,C,MovingAverageForecaster,1,1
SKU_0038,2028-07,C,MovingAverageForecaster,1,1
SKU_0038,2028-08,C,MovingAverageForecaster,1,1
SKU_0038,2028-09,C,MovingAverageForecaster,1,1
SKU_0038,2028-10,C,MovingAverageForecaster,1,1
SKU_0038,2028-11,C,MovingAverageForecaster,1,1
SKU_0038,2028-12,C,MovingAverageForecaster,1,1
SKU_0039,2026-01,A,HoltWintersForecaster,1576,1643
SKU_0039,2026-02,A,HoltWintersForecaster,1486,1643
SKU_0039,2026-03,A,HoltWintersForecaster,1299,1643
SKU_0039,2026-04,A,HoltWintersForecaster,1484,1643
SKU_0039,2026-05,A,HoltWintersForecaster,1624,1643
SKU_0039,2026-06,A,HoltWintersForecaster,1702,1643
SKU_0039,2026-07,A,HoltWintersForecaster,1894,1643
SKU_0039,2026-08,A,HoltWintersForecaster,2117,1643
SKU_0039,2026-09,A,HoltWintersForecaster,1871,1643
SKU_0039,2026-10,A,HoltWintersForecaster,2191,1643
SKU_0039,2026-11,A,HoltWintersForecaster,1791,1643
SKU_0039,2026-12,A,HoltWintersForecaster,1782,1643
SKU_0039,2027-01,A,HoltWintersForecaster,1691,1643
SKU_0039,2027-02,A,HoltWintersForecaster,1602,1643
SKU_0039,2027-03,A,HoltWintersForecaster,1415,1643
SKU_0039,2027-04,A,HoltWintersForecaster,1599,1643
SKU_0039,2027-05,A,HoltWintersForecaster,1739,1643
SKU_0039,2027-06,A,HoltWintersForecaster,1818,1643
SKU_0039,2027-07,A,HoltWintersForecaster,2009,1643
SKU_0039,2027-08,A,HoltWintersForecaster,2233,1643
SKU_0039,2027-09,A,HoltWintersForecaster,1987,1643
SKU_0039,2027-10,A,HoltWintersForecaster,2307,1643
SKU_0039,2027-11,A,HoltWintersForecaster,1906,1643
SKU_0039,2027-12,A,HoltWintersForecaster,1898,1643
SKU_0039,2028-01,A,HoltWintersForecaster,1806,1643
SKU_0039,2028-02,A,HoltWintersForecaster,1717,1643
SKU_0039,2028-03,A,HoltWintersForecaster,1530,1643
SKU_0039,2028-04,A,HoltWintersForecaster,1715,1643
SKU_0039,2028-05,A,HoltWintersForecaster,1855,1643
SKU_0039,2028-06,A,HoltWintersForecaster,1933,1643
SKU_0039,2028-07,A,HoltWintersForecaster,2124,1643
SKU_0039,2028-08,A,HoltWintersForecaster,2348,1643
SKU_0039,2028-09,A,HoltWintersForecaster,2102,1643
SKU_0039,2028-10,A,HoltWintersForecaster,2422,1643
SKU_0039,2028-11,A,HoltWintersForecaster,2021,1643
SKU_0039,2028-12,A,HoltWintersForecaster,2013,1643
SKU_0040,2026-01,B,SESForecaster,9,0
SKU_0040,2026-02,B,SESForecaster,9,0
SKU_0040,2026-03,B,SESForecaster,9,0
SKU_0040,2026-04,B,SESForecaster,9,0
SKU_0040,2026-05,B,SESForecaster,9,0
SKU_0040,2026-06,B,SESForecaster,9,0
SKU_0040,2026-07,B,SESForecaster,9,0
SKU_0040,2026-08,B,SESForecaster,9,0
SKU_0040,2026-09,B,SESForecaster,9,0
SKU_0040,2026-10,B,SESForecaster,9,0
SKU_0040,2026-11,B,SESForecaster,9,0
SKU_0040,2026-12,B,SESForecaster,9,0
SKU_0040,2027-01,B,SESForecaster,9,0
SKU_0040,2027-02,B,SESForecaster,9,0
SKU_0040,2027-03,B,SESForecaster,9,0
SKU_0040,2027-04,B,SESForecaster,9,0
SKU_0040,2027-05,B,SESForecaster,9,0
SKU_0040,2027-06,B,SESForecaster,9,0
SKU_0040,2027-07,B,SESForecaster,9,0
SKU_0040,2027-08,B,SESForecaster,9,0
SKU_0040,2027-09,B,SESForecaster,9,0
SKU_0040,2027-10,B,SESForecaster,9,0
SKU_0040,2027-11,B,SESForecaster,9,0
SKU_0040,2027-12,B,SESForecaster,9,0
SKU_0040,2028-01,B,SESForecaster,9,0
SKU_0040,2028-02,B,SESForecaster,9,0
SKU_0040,2028-03,B,SESForecaster,9,0
SKU_0040,2028-04,B,SESForecaster,9,0
SKU_0040,2028-05,B,SESForecaster,9,0
SKU_0040,2028-06,B,SESForecaster,9,0
SKU_0040,2028-07,B,SESForecaster,9,0
SKU_0040,2028-08,B,SESForecaster,9,0
SKU_0040,2028-09,B,SESForecaster,9,0
SKU_0040,2028-10,B,SESForecaster,9,0
SKU_0040,2028-11,B,SESForecaster,9,0
SKU_0040,2028-12,B,SESForecaster,9,0
