sku,location,period,qty,stock_end_qty,days_out_of_stock,promo_type,discount_pct,category,abc_class,launch_period,predecessor_sku,uom
SKU_0017,MSK,2023-02,98,65,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2023-03,29,13,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2023-03,111,119,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2023-04,27,29,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2023-04,103,64,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2023-05,37,46,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2023-05,142,107,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2023-06,33,32,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2023-06,128,80,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2023-07,38,24,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2023-07,146,88,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2023-08,43,19,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2023-08,166,210,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2023-09,41,28,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2023-09,157,100,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2023-10,32,31,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2023-10,124,92,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2023-11,32,57,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2023-11,122,134,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2023-12,26,36,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2023-12,101,119,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2024-01,25,43,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2024-01,96,145,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2024-02,23,32,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2024-02,87,51,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2024-03,25,33,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2024-03,98,173,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2024-04,36,15,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2024-04,141,142,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2024-05,37,41,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2024-05,144,106,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2024-06,38,46,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2024-06,148,136,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2024-07,45,48,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2024-07,172,303,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2024-08,41,50,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2024-08,157,274,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2024-09,37,42,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2024-09,141,192,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2024-10,24,11,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2024-10,94,122,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2024-11,26,12,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2024-11,100,41,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2024-12,20,14,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2024-12,77,91,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2025-01,22,35,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2025-01,84,117,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2025-02,27,21,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2025-02,104,55,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2025-03,29,51,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2025-03,110,70,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2025-04,29,41,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2025-04,113,187,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2025-05,36,59,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2025-05,138,149,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2025-06,43,74,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2025-06,164,111,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2025-07,27,28,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2025-07,105,161,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2025-08,40,66,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2025-08,156,254,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2025-09,31,20,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2025-09,121,190,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2025-10,35,49,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2025-10,135,70,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2025-11,34,38,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2025-11,130,230,0,,,SNACK,C,2023-01,,PCS
SKU_0017,EKB,2025-12,29,28,0,,,SNACK,C,2023-01,,PCS
SKU_0017,MSK,2025-12,113,63,0,,,SNACK,C,2023-01,,PCS
SKU_0018,MSK,2023-01,189,107,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2023-02,161,117,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2023-03,193,337,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2023-04,217,361,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2023-05,256,226,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2023-06,269,419,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2023-07,358,307,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2023-08,289,242,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2023-09,287,305,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2023-10,310,409,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2023-11,309,308,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2023-12,280,181,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2024-01,246,102,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2024-02,258,325,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2024-03,196,121,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2024-04,292,214,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2024-05,258,226,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2024-06,333,593,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2024-07,400250,313071,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2024-08,339255,567289,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2024-09,363492,190755,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2024-10,271040,172932,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2024-11,285040,143136,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2024-12,261844,453375,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2025-01,230350,107598,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2025-02,198363,259377,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2025-03,254370,136527,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2025-04,318733,456345,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2025-05,327282,401474,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2025-06,352647,343461,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2025-07,393076,516140,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2025-08,335326,539446,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2025-09,406748,595487,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2025-10,388333,343078,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2025-11,363211,286245,0,,,DAIRY,A,2023-01,,PCS
SKU_0018,MSK,2025-12,277243,340560,0,,,DAIRY,A,2023-01,,PCS
SKU_0019,MSK,2023-01,108,96,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2023-02,89,81,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2023-03,96,129,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2023-04,89,87,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2023-05,103,129,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2023-06,123,178,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2023-07,125,98,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2023-08,158,67,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2023-09,152,251,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2023-10,158,161,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2023-11,142,209,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2023-12,118,109,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2024-01,106,185,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2024-02,104,82,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2024-03,77,52,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2024-04,85,70,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2024-05,113,189,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2024-06,127,60,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2024-07,138,214,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2024-08,132,130,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2024-09,156,72,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2024-10,135,89,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2024-11,132,104,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2024-12,132,98,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2025-01,95,98,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2025-02,104,114,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2025-02,104,114,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2025-03,100,114,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2025-04,99,141,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2025-05,104,123,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2025-06,130,203,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2025-07,144,211,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2025-08,149,223,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2025-09,153,230,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2025-10,155,244,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2025-11,127,153,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0019,MSK,2025-12,124,96,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0020,MSK,2023-01,2488,3710,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2023-02,2464,3772,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2023-03,2902,2274,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2023-04,3606,2468,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2023-05,3396,5345,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2023-06,15629,10633,0,TPR,25.0,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2023-07,2491,2090,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2023-08,4649,3260,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2023-09,2434,2149,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2023-10,2406,2405,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2023-11,2430,1894,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2023-12,2287,1768,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2024-01,2372,3769,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2024-02,2226,1998,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2024-03,3062,4905,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2024-04,3250,1385,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2024-05,4333,4349,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2024-06,3040,3045,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2024-07,3671,2734,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2024-08,3562,4329,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2024-09,3272,3688,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2024-10,3174,1521,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2024-11,3440,4386,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2024-12,2540,1293,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2025-01,3170,5057,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2025-02,2746,2839,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2025-03,2786,3394,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2025-04,3554,2455,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2025-05,3634,2929,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2025-06,4520,2144,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2025-07,2801,1844,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2025-08,2956,1831,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2025-09,3379,3665,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2025-10,3516,4603,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2025-11,2224,3477,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0020,MSK,2025-12,2279,1000,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0021,MSK,2023-01,519,449,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2023-02,490,709,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2023-03,459,414,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2023-04,549,302,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2023-05,628,574,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2023-06,652,1109,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2023-07,659,808,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2023-08,778,1227,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2023-09,653,329,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2023-10,604,677,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2023-11,739,645,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2023-12,483,734,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2024-01,408,226,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2024-02,424,276,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2024-03,471,477,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2024-04,528,711,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2024-05,533,932,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2024-06,722,754,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2024-07,747,579,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2024-08,676,1051,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2024-09,731,839,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2024-10,581,673,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2024-11,589,381,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2024-12,481,507,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2025-01,436,441,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2025-02,427,683,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2025-03,416,204,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2025-04,513,416,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2025-05,560,467,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2025-06,669,694,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2025-07,0,0,30,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2025-08,662,977,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2025-09,748,1178,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2025-10,635,408,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2025-11,572,378,0,,,SNACK,A,2023-01,,PCS
SKU_0021,MSK,2025-12,473,450,0,,,SNACK,A,2023-01,,PCS
SKU_0022,EKB,2023-01,744,701,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2023-01,1762,1323,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2023-02,679,830,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2023-02,1610,2401,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2023-03,586,251,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2023-03,1388,927,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2023-04,542,877,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2023-04,1284,2022,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2023-05,457,531,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2023-05,1083,1906,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2023-06,561,565,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2023-06,1330,1368,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2023-07,499,746,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2023-07,1183,1871,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2023-08,547,942,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2023-08,1297,1093,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2023-09,573,365,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2023-09,1359,2378,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2023-10,707,338,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2023-10,1675,2620,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2023-11,734,311,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2023-11,1739,784,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2023-12,797,600,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2023-12,1889,2728,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2024-01,631,556,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2024-01,1494,1691,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2024-02,532,760,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2024-02,1261,1079,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2024-03,708,1176,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2024-03,1677,1924,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2024-04,592,825,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2024-04,1403,2108,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2024-05,547,657,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2024-05,1296,1193,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2024-06,440,713,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2024-06,1043,1558,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2024-07,570,404,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2024-07,1350,2176,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2024-08,651,692,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2024-08,1544,1585,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2024-09,667,563,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2024-09,1581,1359,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2024-10,848,1040,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2024-10,2009,3469,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2024-11,961,997,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2024-11,2277,3107,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2024-12,845,1486,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2024-12,2003,3562,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2025-01,844,1201,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2025-01,2001,2769,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2025-02,943,1331,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2025-02,2235,3571,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2025-03,817,887,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2025-03,1936,1203,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2025-04,641,263,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2025-04,1520,2629,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2025-05,650,268,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2025-05,1541,995,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2025-06,533,646,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2025-06,1262,2265,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2025-07,657,933,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2025-07,1556,1760,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2025-08,685,720,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2025-08,1624,971,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2025-09,733,1002,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2025-09,1737,2304,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2025-10,950,1667,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2025-10,2251,1286,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2025-11,1060,700,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2025-11,2513,1240,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,EKB,2025-12,881,794,0,,,DAIRY,B,2023-01,,PCS
SKU_0022,MSK,2025-12,2089,973,0,,,DAIRY,B,2023-01,,PCS
SKU_0023,MSK,2023-01,1536,1318,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2023-02,1837,2467,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2023-03,1517,1331,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2023-04,1452,1248,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2023-05,1148,606,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2023-06,917,1190,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2023-07,958,1051,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2023-08,1363,745,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2023-09,1519,1033,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2023-10,1603,1606,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2023-11,1886,1293,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2023-12,1800,2588,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2024-01,1653,916,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2024-02,1663,1622,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2024-03,1442,1773,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2024-04,1252,1771,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2024-05,1159,1181,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2024-06,1108,1936,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2024-07,1057,827,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2024-08,1252,2197,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2024-09,1572,2820,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2024-10,1504,1328,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2024-11,1962,1905,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2024-12,1893,2995,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2025-01,1902,1546,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2025-02,1778,2173,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2025-03,1381,2000,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2025-04,1365,556,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2025-05,1057,1272,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2025-06,1146,1888,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2025-07,1398,1566,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2025-08,1318,575,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2025-09,1561,2110,0,,,HOUSEHOLD,C,2023-01,,PCS
